transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,new_beneficiary,device_changed,iban_valid,weekend,night_transaction,is_fraud
T34540,C5999,57883.88,transfer,07:56,Cologne,ATM,26,1,0,0,0,0,1
T34541,C4474,35906.4,withdrawal,16:28,Munich,ATM,97,1,1,0,0,0,1
T34542,C5982,20122.06,payment,20:13,Hamburg,desktop,38,1,0,1,1,0,0
T34543,C9835,2890.1,payment,16:15,Cologne,mobile,42,1,0,1,1,0,0
T34544,C4394,170816.05,deposit,01:02,Munich,desktop,76,0,1,0,1,1,0
T34545,C8239,77845.26,transfer,05:17,Berlin,ATM,37,1,1,0,1,1,1
T34546,C9736,173453.44,withdrawal,03:00,Cologne,mobile,27,0,0,0,0,1,0
T34547,C5268,16413.78,deposit,20:14,Hamburg,desktop,78,1,1,1,0,0,0
T34548,C2711,198688.19,transfer,22:52,Munich,mobile,81,1,1,0,1,0,1
T34549,C3955,186651.29,withdrawal,13:14,Frankfurt,mobile,50,0,1,1,0,0,0
T34550,C3273,197820.38,deposit,15:06,Hamburg,ATM,34,1,1,1,0,0,0
T34551,C3530,18436.66,transfer,18:59,Outside EU,mobile,28,0,0,1,1,0,0
T34552,C8080,80076.07,deposit,18:45,Frankfurt,ATM,70,1,0,0,1,0,1
T34553,C3032,1954.24,withdrawal,00:22,Cologne,ATM,69,1,0,1,1,1,0
T34554,C6335,40741.85,withdrawal,01:05,Outside EU,ATM,97,0,1,1,0,1,1
T34555,C8410,12321.72,transfer,12:55,Hamburg,mobile,36,0,1,1,1,0,1
T34556,C7373,119119.57,transfer,19:56,Outside EU,mobile,95,1,0,1,1,0,0
T34557,C3324,98502.99,transfer,00:01,Cologne,ATM,77,1,0,0,0,1,1
T34558,C4672,16912.33,deposit,07:59,Outside EU,desktop,51,1,0,1,0,0,0
T34559,C9208,118678.21,payment,00:47,Berlin,ATM,94,0,0,1,1,1,0
T34560,C2916,15944.15,payment,12:48,Cologne,ATM,22,1,0,0,0,0,1
T34561,C3817,144226.07,deposit,15:59,Outside EU,desktop,92,1,1,0,1,0,1
T34562,C9490,172032.55,deposit,16:55,Munich,ATM,6,0,1,0,1,0,0
T34563,C6358,173909.46,payment,17:03,Outside EU,mobile,37,1,1,1,0,0,0
T34564,C4120,104212.49,payment,15:58,Munich,desktop,48,0,1,0,0,0,0
T34565,C5791,120921.32,transfer,22:41,Munich,desktop,86,0,0,1,0,0,0
T34566,C2973,185352.25,withdrawal,12:00,Cologne,desktop,81,0,1,0,0,0,0
T34567,C7307,161758.73,withdrawal,20:02,Munich,mobile,75,0,0,0,0,0,0
T34568,C6139,199894.93,payment,21:25,Cologne,mobile,58,1,1,1,0,0,0
T34569,C4368,141231.11,deposit,20:09,Outside EU,mobile,34,0,1,1,1,0,0
T34570,C9496,90181.01,payment,07:30,Hamburg,desktop,59,0,1,0,0,0,0
T34571,C7256,52633.63,withdrawal,10:21,Frankfurt,mobile,99,0,1,1,0,0,0
T34572,C4933,83803.43,payment,02:18,Cologne,desktop,50,0,1,1,0,1,0
T34573,C4855,16054.82,deposit,12:26,Berlin,ATM,80,1,0,0,1,0,1
T34574,C7834,98401.21,withdrawal,10:11,Outside EU,ATM,46,0,1,0,0,0,0
T34575,C8629,49498.38,withdrawal,04:25,Munich,desktop,100,1,0,0,0,1,1
T34576,C2403,191648.88,withdrawal,20:06,Outside EU,desktop,42,0,0,0,1,0,0
T34577,C7404,147837.76,withdrawal,06:17,Hamburg,mobile,31,1,0,1,1,0,0
T34578,C7139,102760.89,withdrawal,02:28,Cologne,ATM,41,0,1,1,1,1,0
T34579,C5139,75798.21,transfer,21:50,Berlin,desktop,49,0,0,1,1,0,0
T34580,C2796,22443.44,deposit,08:31,Frankfurt,mobile,10,0,0,1,0,0,0
T34581,C1245,48138.18,deposit,18:49,Cologne,desktop,41,0,0,1,1,0,0
T34582,C9163,135804.94,transfer,17:41,Frankfurt,mobile,10,1,0,0,0,0,1
T34583,C6289,3955.75,payment,22:26,Berlin,ATM,100,0,0,1,1,0,0
T34584,C3327,117596.36,withdrawal,05:53,Hamburg,ATM,44,0,1,1,0,1,0
T34585,C8679,121767.27,payment,18:48,Outside EU,ATM,63,1,1,1,1,0,0
T34586,C5522,192223.38,transfer,10:19,Frankfurt,mobile,95,1,0,1,1,0,0
T34587,C8283,132227.36,transfer,08:47,Outside EU,desktop,12,1,0,1,0,0,0
T34588,C4100,152201.5,withdrawal,13:29,Frankfurt,mobile,96,0,0,0,1,0,0
T34589,C8299,88953.13,deposit,17:53,Outside EU,desktop,84,1,1,0,0,0,1
T34590,C6588,15521.31,withdrawal,15:38,Berlin,mobile,11,0,1,1,1,0,0
T34591,C7963,61399.25,deposit,12:13,Munich,ATM,83,1,1,0,0,0,1
T34592,C7365,932.81,payment,20:42,Outside EU,desktop,5,1,1,1,1,0,0
T34593,C6482,79205.82,transfer,18:22,Hamburg,desktop,11,0,1,0,1,0,0
T34594,C3397,101337.85,withdrawal,05:13,Munich,ATM,81,1,1,0,0,1,1
T34595,C6621,60202.62,payment,07:54,Berlin,mobile,18,1,0,0,1,0,1
T34596,C2791,117889.62,transfer,16:57,Outside EU,ATM,85,1,1,1,0,0,0
T34597,C3860,70100.04,transfer,03:29,Munich,desktop,56,1,0,0,1,1,1
T34598,C8112,133085.24,payment,09:47,Hamburg,ATM,20,1,0,1,1,0,0
T34599,C2105,35249.4,transfer,03:45,Outside EU,desktop,28,0,0,0,1,1,1
T34600,C9537,124539.52,withdrawal,12:37,Hamburg,ATM,26,0,0,0,0,0,0
T34601,C5809,190586.01,payment,16:17,Hamburg,mobile,1,0,1,1,0,0,0
T34602,C2371,124807.08,transfer,18:39,Outside EU,mobile,70,1,1,1,0,0,0
T34603,C4391,50884.98,transfer,04:04,Frankfurt,desktop,62,0,0,0,0,1,0
T34604,C4226,84383.29,withdrawal,05:01,Berlin,mobile,16,1,0,0,1,1,1
T34605,C1591,50993.52,deposit,07:05,Cologne,ATM,32,0,0,0,0,0,0
T34606,C1481,141309.44,deposit,00:05,Hamburg,mobile,95,0,0,0,1,1,0
T34607,C3808,3161.53,withdrawal,07:32,Outside EU,desktop,5,1,1,0,0,0,1
T34608,C7244,160822.02,withdrawal,17:07,Munich,desktop,18,1,0,0,1,0,1
T34609,C7517,74044.08,transfer,05:45,Munich,desktop,60,0,0,1,0,1,0
T34610,C6469,3732.9,deposit,19:21,Frankfurt,desktop,65,0,1,0,0,0,0
T34611,C8560,142390.27,payment,08:37,Munich,mobile,59,1,1,0,1,0,1
T34612,C7708,61820.81,payment,07:33,Cologne,desktop,67,0,1,0,1,0,0
T34613,C5940,81411.2,withdrawal,19:49,Munich,mobile,37,1,0,1,1,0,0
T34614,C8135,195585.27,withdrawal,18:51,Frankfurt,ATM,43,0,0,0,0,0,0
T34615,C4234,131155.22,withdrawal,19:25,Hamburg,ATM,44,1,1,1,1,0,0
T34616,C7907,80424.15,deposit,14:18,Berlin,ATM,48,0,0,1,0,0,0
T34617,C5259,195101.97,deposit,16:10,Cologne,mobile,98,0,1,0,1,0,0
T34618,C1774,85244.44,withdrawal,11:48,Berlin,ATM,81,0,1,1,0,0,0
T34619,C3140,186804.83,transfer,16:51,Cologne,ATM,42,0,1,0,0,0,0
T34620,C7223,32050.24,transfer,19:33,Outside EU,mobile,28,0,0,1,1,0,0
T34621,C2066,68747.46,payment,02:40,Munich,desktop,82,0,0,0,0,1,0
T34622,C5727,164306.16,payment,20:11,Frankfurt,mobile,81,1,0,1,1,0,0
T34623,C9450,190844.03,transfer,21:01,Outside EU,mobile,97,0,0,0,0,0,0
T34624,C9928,109869.28,transfer,06:34,Hamburg,mobile,30,0,0,1,0,0,0
T34625,C4284,144250.31,payment,16:57,Frankfurt,ATM,13,1,0,1,0,0,0
T34626,C9390,69328.92,transfer,19:36,Berlin,ATM,95,0,0,1,0,0,0
T34627,C4840,107481.32,withdrawal,15:20,Cologne,mobile,74,1,0,0,1,0,1
T34628,C8735,27698.51,withdrawal,09:29,Munich,mobile,77,0,1,0,0,0,0
T34629,C4142,49883.53,transfer,17:05,Frankfurt,desktop,24,1,1,1,1,0,0
T34630,C4611,72784.11,withdrawal,00:53,Berlin,desktop,97,1,0,1,0,1,0
T34631,C9596,37940.26,deposit,12:38,Frankfurt,ATM,7,1,0,1,0,0,0
T34632,C5542,100728.2,transfer,20:19,Outside EU,mobile,75,1,0,1,0,0,0
T34633,C5766,196915.0,deposit,16:20,Outside EU,ATM,3,1,1,0,1,0,1
T34634,C5429,69356.48,payment,04:37,Hamburg,ATM,40,1,1,1,0,1,0
T34635,C1762,184791.79,deposit,10:44,Munich,ATM,82,0,0,0,1,0,0
T34636,C1759,35120.58,payment,13:28,Outside EU,ATM,93,1,0,1,1,0,0
T34637,C7616,149912.33,deposit,01:15,Cologne,desktop,49,1,1,0,0,1,1
T34638,C6949,145347.6,withdrawal,06:48,Cologne,mobile,42,1,1,1,0,0,0
T34639,C3410,41880.28,payment,15:58,Frankfurt,desktop,91,1,1,0,1,0,1
T34640,C2126,87524.72,withdrawal,23:07,Cologne,desktop,50,1,1,1,0,1,0
T34641,C1322,112141.74,payment,18:57,Munich,mobile,6,0,1,1,0,0,0
T34642,C4231,162645.56,payment,10:48,Cologne,ATM,8,0,0,1,1,0,0
T34643,C3089,23342.33,withdrawal,16:01,Munich,desktop,16,0,0,1,1,0,0
T34644,C6523,131900.28,deposit,18:00,Outside EU,desktop,16,1,0,1,1,0,0
T34645,C2809,76661.42,deposit,05:27,Hamburg,mobile,11,1,1,1,1,1,0
T34646,C9111,19975.7,payment,01:01,Berlin,ATM,62,0,1,1,0,1,0
T34647,C7957,161592.23,withdrawal,17:26,Frankfurt,mobile,63,1,0,0,1,0,1
T34648,C3961,1387.85,deposit,14:23,Hamburg,ATM,76,0,1,1,1,0,0
T34649,C5041,83609.74,transfer,11:30,Cologne,ATM,7,0,1,0,1,0,0
T34650,C9489,132744.16,payment,00:47,Cologne,desktop,77,0,0,0,1,1,0
T34651,C1673,170717.68,withdrawal,08:10,Outside EU,ATM,48,1,0,1,0,0,0
T34652,C3377,115031.14,payment,11:00,Cologne,ATM,86,1,1,0,0,0,1
T34653,C9795,22016.25,deposit,16:32,Cologne,mobile,8,1,1,1,1,0,0
T34654,C1911,58788.39,transfer,03:16,Munich,desktop,11,1,0,0,1,1,1
T34655,C5760,148168.61,transfer,00:11,Frankfurt,desktop,100,0,0,0,0,1,0
T34656,C3181,134970.96,payment,07:03,Berlin,ATM,54,0,0,1,0,0,0
T34657,C4394,32169.21,transfer,02:00,Hamburg,mobile,70,0,1,0,0,1,0
T34658,C3469,62428.81,deposit,21:00,Berlin,mobile,36,1,1,0,1,0,1
T34659,C9001,140796.9,withdrawal,18:15,Berlin,desktop,15,1,0,1,1,0,0
T34660,C1924,152888.34,deposit,00:11,Frankfurt,mobile,23,0,1,1,0,1,0
T34661,C6301,46244.56,withdrawal,23:14,Munich,desktop,98,1,0,1,0,1,0
T34662,C2408,35820.88,withdrawal,19:38,Berlin,ATM,33,0,1,1,1,0,0
T34663,C4153,20604.74,transfer,18:16,Berlin,ATM,82,1,0,1,1,0,0
T34664,C7249,197050.98,transfer,14:20,Frankfurt,desktop,39,1,1,0,1,0,1
T34665,C5058,26229.39,deposit,20:57,Munich,mobile,24,1,0,1,0,0,0
T34666,C9822,14987.44,payment,20:45,Hamburg,desktop,80,1,1,1,1,0,0
T34667,C8448,142369.9,deposit,16:59,Frankfurt,ATM,33,1,0,0,1,0,1
T34668,C3500,116755.52,transfer,02:09,Berlin,desktop,87,0,1,0,0,1,0
T34669,C8844,172169.53,deposit,11:30,Frankfurt,mobile,48,0,1,0,1,0,0
T34670,C8293,131349.03,deposit,12:03,Berlin,ATM,71,1,1,1,0,0,0
T34671,C7326,176908.23,transfer,21:51,Berlin,ATM,40,1,0,0,0,0,1
T34672,C1728,13168.84,deposit,19:21,Hamburg,desktop,36,0,1,0,1,0,0
T34673,C7289,199197.38,deposit,11:06,Frankfurt,mobile,38,0,1,1,0,0,0
T34674,C1015,188524.03,payment,13:09,Cologne,desktop,0,0,1,0,0,0,1
T34675,C8232,108295.52,deposit,09:14,Munich,desktop,19,1,0,1,1,0,0
T34676,C2571,110308.87,deposit,09:36,Outside EU,mobile,52,1,1,1,1,0,0
T34677,C4923,145059.73,deposit,03:53,Outside EU,desktop,30,1,0,1,0,1,1
T34678,C2485,132182.6,withdrawal,13:49,Berlin,desktop,62,1,1,0,0,0,1
T34679,C3979,134288.78,transfer,13:45,Outside EU,ATM,70,0,1,0,1,0,0
T34680,C2187,122067.94,transfer,14:56,Cologne,ATM,41,0,1,0,1,0,0
T34681,C6012,93818.64,deposit,15:50,Munich,ATM,92,0,1,0,1,0,0
T34682,C4319,15664.14,transfer,23:34,Frankfurt,mobile,21,1,1,1,0,1,0
T34683,C6906,77486.89,transfer,17:50,Outside EU,mobile,32,1,1,1,0,0,0
T34684,C7359,121114.92,transfer,21:30,Hamburg,mobile,17,1,0,0,0,0,1
T34685,C2919,74854.01,transfer,00:56,Outside EU,ATM,47,1,0,1,0,1,1
T34686,C8177,112046.6,transfer,16:50,Frankfurt,desktop,87,1,1,1,0,0,0
T34687,C4530,82044.79,withdrawal,17:29,Berlin,mobile,37,0,1,0,1,0,0
T34688,C3722,52592.01,transfer,22:27,Frankfurt,mobile,85,1,1,0,0,0,1
T34689,C3728,191598.97,deposit,18:57,Cologne,mobile,66,0,1,1,0,0,0
T34690,C3354,52782.28,deposit,19:25,Berlin,ATM,82,0,1,0,1,0,0
T34691,C5431,194744.04,deposit,20:53,Munich,desktop,27,1,1,1,1,0,0
T34692,C5298,140045.46,withdrawal,11:23,Outside EU,mobile,47,0,0,1,1,0,0
T34693,C6864,114011.92,transfer,15:11,Hamburg,desktop,47,1,0,0,1,0,1
T34694,C4529,128248.67,withdrawal,02:34,Berlin,mobile,40,0,1,1,1,1,0
T34695,C6591,98652.78,payment,21:11,Hamburg,desktop,37,1,0,1,0,0,0
T34696,C3047,53178.1,deposit,19:57,Munich,ATM,86,1,0,1,1,0,0
T34697,C7808,154729.33,payment,23:36,Berlin,desktop,38,0,1,1,0,1,0
T34698,C4924,157043.06,deposit,14:30,Berlin,ATM,65,0,0,0,0,0,0
T34699,C3736,188818.89,transfer,17:48,Berlin,ATM,61,1,1,1,0,0,0
T34700,C5774,70875.23,deposit,22:39,Hamburg,mobile,32,0,1,0,1,0,0
T34701,C4846,24817.54,transfer,12:17,Cologne,ATM,35,1,1,0,0,0,1
T34702,C1713,139652.98,deposit,00:42,Frankfurt,mobile,28,0,1,1,0,1,0
T34703,C5953,166488.86,transfer,23:27,Berlin,ATM,28,1,0,1,1,1,0
T34704,C3078,104971.38,transfer,21:58,Berlin,mobile,16,1,0,1,1,0,0
T34705,C1306,137599.48,deposit,12:35,Hamburg,mobile,17,1,1,1,1,0,0
T34706,C4804,76460.6,payment,08:42,Outside EU,mobile,83,0,1,0,1,0,0
T34707,C6860,56456.14,withdrawal,07:37,Berlin,mobile,64,0,0,1,1,0,0
T34708,C6394,12949.59,transfer,18:05,Frankfurt,desktop,100,0,1,0,1,0,0
T34709,C1885,177969.54,payment,01:44,Hamburg,mobile,7,1,1,1,0,1,0
T34710,C5701,67382.47,transfer,23:18,Munich,mobile,34,1,0,1,0,1,0
T34711,C5057,165157.6,deposit,23:54,Frankfurt,mobile,99,1,0,1,0,1,0
T34712,C2553,150657.85,deposit,05:29,Outside EU,mobile,35,0,1,0,1,1,1
T34713,C2307,102652.63,payment,23:59,Berlin,desktop,8,0,1,1,0,1,1
T34714,C9165,176305.07,deposit,23:15,Cologne,mobile,23,0,0,0,1,1,0
T34715,C2641,38646.44,transfer,18:58,Hamburg,desktop,48,1,1,1,1,0,0
T34716,C8143,20292.84,transfer,19:38,Cologne,ATM,56,0,0,0,0,0,0
T34717,C6482,191443.81,deposit,21:37,Munich,ATM,3,0,0,0,1,0,0
T34718,C1045,147506.66,deposit,12:33,Outside EU,ATM,38,1,1,0,1,0,1
T34719,C2825,126264.09,deposit,14:12,Hamburg,ATM,99,0,0,1,1,0,0
T34720,C1969,68536.55,withdrawal,02:18,Cologne,desktop,71,0,1,0,1,1,0
T34721,C5251,107707.65,transfer,21:28,Berlin,ATM,40,1,1,1,0,0,0
T34722,C7156,10903.6,withdrawal,02:04,Cologne,desktop,1,1,1,0,0,1,1
T34723,C6707,162281.31,transfer,22:27,Berlin,ATM,14,0,1,1,1,0,0
T34724,C9215,54796.81,withdrawal,04:06,Munich,ATM,60,1,1,1,0,1,0
T34725,C9401,100865.06,transfer,03:56,Cologne,ATM,57,1,1,1,0,1,0
T34726,C2024,192258.33,transfer,04:57,Berlin,ATM,21,0,1,1,0,1,0
T34727,C8287,73973.3,transfer,02:59,Munich,desktop,53,1,0,1,1,1,0
T34728,C2402,97684.78,deposit,12:42,Frankfurt,ATM,76,1,1,1,0,0,0
T34729,C2102,43306.97,deposit,02:52,Hamburg,ATM,27,0,0,0,0,1,0
T34730,C2166,142769.57,deposit,18:01,Berlin,ATM,62,1,0,1,1,0,0
T34731,C8912,160319.76,transfer,03:15,Frankfurt,desktop,34,1,0,1,1,1,0
T34732,C3019,128871.32,transfer,12:42,Outside EU,desktop,46,1,1,1,1,0,0
T34733,C1852,8280.09,deposit,01:22,Cologne,ATM,72,0,1,0,1,1,0
T34734,C2762,12318.57,transfer,20:57,Cologne,ATM,63,1,0,0,1,0,1
T34735,C7117,20057.64,deposit,21:03,Hamburg,ATM,89,1,1,0,1,0,1
T34736,C9970,99678.85,payment,13:55,Berlin,mobile,55,0,0,0,1,0,0
T34737,C6595,137887.45,transfer,14:43,Frankfurt,mobile,43,1,1,0,0,0,1
T34738,C6691,143723.34,transfer,01:49,Munich,ATM,68,0,1,0,1,1,0
T34739,C3787,21036.41,transfer,11:04,Munich,mobile,70,1,0,1,0,0,0
T34740,C2527,28261.53,withdrawal,12:34,Frankfurt,mobile,5,1,1,0,1,0,1
T34741,C4711,74914.56,deposit,14:27,Berlin,ATM,74,0,1,0,0,0,0
T34742,C2614,44321.54,transfer,12:03,Frankfurt,ATM,66,0,1,1,0,0,0
T34743,C2004,180725.22,withdrawal,22:23,Cologne,mobile,78,1,0,0,0,0,1
T34744,C9996,6618.62,withdrawal,16:39,Frankfurt,mobile,93,1,1,1,0,0,0
T34745,C6191,145176.3,deposit,14:04,Frankfurt,ATM,25,0,1,1,0,0,0
T34746,C3283,83465.19,deposit,10:52,Cologne,desktop,18,0,0,1,1,0,0
T34747,C7663,26710.86,transfer,12:23,Berlin,mobile,45,1,0,0,1,0,1
T34748,C6578,188325.82,withdrawal,03:23,Outside EU,desktop,47,0,1,0,0,1,1
T34749,C3959,159672.8,deposit,00:35,Outside EU,mobile,21,0,1,1,1,1,1
T34750,C9073,118831.13,deposit,09:49,Cologne,mobile,4,0,0,0,0,0,0
T34751,C7522,133805.61,withdrawal,14:34,Hamburg,ATM,75,1,0,1,0,0,0
T34752,C9999,23805.74,deposit,00:27,Outside EU,ATM,32,1,1,1,1,1,1
T34753,C2675,187810.78,payment,14:42,Outside EU,mobile,71,1,0,0,0,0,1
T34754,C9487,54732.67,payment,03:55,Cologne,mobile,13,0,0,0,1,1,0
T34755,C1977,48547.43,withdrawal,22:31,Frankfurt,desktop,54,0,0,1,0,0,0
T34756,C5482,151250.8,withdrawal,01:43,Outside EU,ATM,5,1,0,1,1,1,1
T34757,C3452,56988.86,withdrawal,03:03,Frankfurt,mobile,26,0,1,1,1,1,0
T34758,C2094,150984.81,withdrawal,19:20,Munich,ATM,63,1,1,0,1,0,1
T34759,C6138,123550.84,withdrawal,14:44,Outside EU,desktop,68,1,1,0,0,0,1
T34760,C4359,1182.19,transfer,23:27,Outside EU,desktop,0,1,1,0,0,1,1
T34761,C8448,137526.59,transfer,21:43,Berlin,ATM,56,1,0,0,0,0,1
T34762,C7703,46088.68,payment,19:31,Hamburg,desktop,56,1,1,1,0,0,0
T34763,C3612,180887.93,payment,03:04,Hamburg,desktop,80,0,1,0,1,1,0
T34764,C8008,135924.47,deposit,18:03,Outside EU,mobile,20,1,0,1,1,0,0
T34765,C3926,33274.56,deposit,03:21,Munich,desktop,78,1,0,1,0,1,0
T34766,C1034,138305.71,transfer,10:30,Frankfurt,desktop,54,1,1,0,0,0,1
T34767,C5422,58935.29,transfer,05:28,Outside EU,mobile,95,0,0,0,0,1,1
T34768,C5353,196363.65,transfer,17:47,Berlin,mobile,46,1,0,1,0,0,0
T34769,C1340,44459.65,withdrawal,05:41,Cologne,desktop,50,0,0,1,1,1,0
T34770,C1995,154741.12,payment,01:11,Hamburg,desktop,16,0,1,0,0,1,0
T34771,C1252,148815.3,deposit,22:05,Cologne,mobile,60,1,1,0,1,0,1
T34772,C1766,53813.6,payment,19:28,Berlin,mobile,72,1,1,1,1,0,0
T34773,C1756,11087.82,deposit,08:49,Berlin,mobile,6,0,1,1,0,0,0
T34774,C6633,31610.72,payment,03:50,Frankfurt,mobile,62,1,0,0,1,1,1
T34775,C2282,122849.34,payment,02:54,Hamburg,desktop,67,1,1,0,0,1,1
T34776,C7536,115879.54,withdrawal,07:02,Outside EU,desktop,9,0,0,0,0,0,0
T34777,C9384,14131.36,deposit,15:07,Munich,desktop,0,1,1,0,1,0,1
T34778,C2480,141840.64,payment,03:46,Frankfurt,mobile,26,0,1,0,1,1,0
T34779,C1108,14905.54,withdrawal,07:52,Berlin,mobile,60,0,1,1,0,0,0
T34780,C9382,60298.42,payment,09:21,Frankfurt,mobile,74,0,0,1,0,0,0
T34781,C2249,11963.3,deposit,02:48,Cologne,mobile,43,0,0,1,1,1,0
T34782,C2950,186290.55,withdrawal,05:45,Hamburg,mobile,41,0,0,1,0,1,0
T34783,C4985,167328.1,deposit,17:46,Frankfurt,mobile,76,1,0,0,0,0,1
T34784,C5021,33504.97,transfer,04:20,Outside EU,mobile,61,1,0,1,0,1,1
T34785,C9182,43448.3,deposit,16:43,Cologne,mobile,38,1,1,1,1,0,0
T34786,C2441,158940.16,transfer,14:55,Outside EU,mobile,12,0,0,0,1,0,0
T34787,C1741,134767.21,withdrawal,02:24,Munich,desktop,29,1,1,1,0,1,0
T34788,C4323,137089.04,transfer,08:55,Munich,mobile,79,1,1,1,1,0,0
T34789,C1753,60998.25,deposit,05:48,Berlin,ATM,3,0,0,0,0,1,0
T34790,C5067,188013.62,withdrawal,22:04,Hamburg,mobile,62,1,0,0,0,0,1
T34791,C2420,106186.17,deposit,13:47,Outside EU,mobile,5,1,1,1,1,0,0
T34792,C8136,57843.75,transfer,05:14,Outside EU,mobile,58,1,0,1,1,1,1
T34793,C3641,412.87,deposit,21:12,Cologne,mobile,32,1,1,0,0,0,1
T34794,C1177,160979.54,transfer,07:17,Outside EU,mobile,0,0,0,1,0,0,1
T34795,C3906,61594.48,transfer,11:07,Munich,mobile,47,0,0,0,1,0,0
T34796,C3582,199983.0,withdrawal,16:44,Hamburg,ATM,4,1,0,0,0,0,1
T34797,C8907,52867.37,transfer,09:49,Berlin,ATM,93,1,0,0,1,0,1
T34798,C6908,45987.24,transfer,21:21,Hamburg,desktop,28,1,0,1,0,0,0
T34799,C2965,63034.23,deposit,09:46,Cologne,ATM,0,1,1,1,1,0,1
T34800,C9405,124093.86,transfer,10:21,Cologne,desktop,43,1,1,1,0,0,0
T34801,C3472,36468.65,transfer,16:47,Berlin,desktop,47,1,1,1,1,0,0
T34802,C5846,88974.14,transfer,12:40,Hamburg,ATM,47,1,1,1,0,0,0
T34803,C7814,117995.66,deposit,17:50,Cologne,desktop,76,1,0,1,0,0,0
T34804,C7770,72546.33,payment,23:52,Hamburg,ATM,33,1,1,0,0,1,1
T34805,C8449,117189.16,transfer,05:11,Cologne,desktop,14,0,1,0,0,1,0
T34806,C8365,152428.39,transfer,13:48,Munich,desktop,76,0,1,0,1,0,0
T34807,C9698,36026.28,withdrawal,18:38,Hamburg,mobile,11,0,0,0,1,0,0
T34808,C7743,190472.04,payment,03:09,Berlin,desktop,42,1,1,1,1,1,0
T34809,C7182,129779.7,withdrawal,02:53,Munich,mobile,90,0,1,1,1,1,0
T34810,C9941,32914.22,transfer,15:08,Hamburg,desktop,99,0,0,0,1,0,0
T34811,C4344,21018.63,payment,09:08,Hamburg,desktop,42,1,0,1,0,0,0
T34812,C9503,32872.97,withdrawal,12:37,Munich,ATM,90,0,1,0,1,0,0
T34813,C3986,179471.72,withdrawal,03:58,Cologne,desktop,15,1,0,1,0,1,0
T34814,C1843,190492.81,withdrawal,22:29,Frankfurt,desktop,80,0,0,1,1,0,0
T34815,C5006,113166.25,transfer,18:15,Munich,ATM,30,1,1,0,1,0,1
T34816,C8430,197599.79,deposit,22:29,Munich,desktop,47,0,0,0,0,0,0
T34817,C1374,132281.05,transfer,18:33,Outside EU,desktop,84,0,0,1,1,0,0
T34818,C9043,85824.84,transfer,06:50,Frankfurt,ATM,0,1,1,1,0,0,1
T34819,C6381,156697.32,transfer,23:03,Munich,mobile,67,1,0,1,0,1,0
T34820,C9365,78689.2,transfer,05:49,Outside EU,ATM,26,0,0,1,0,1,1
T34821,C5295,139565.41,transfer,15:20,Hamburg,ATM,15,1,0,1,0,0,0
T34822,C6005,146504.52,payment,14:55,Hamburg,desktop,96,1,1,1,0,0,0
T34823,C5616,53956.93,withdrawal,12:34,Hamburg,desktop,3,0,1,0,0,0,0
T34824,C8119,162851.56,payment,23:14,Munich,mobile,45,0,1,0,0,1,0
T34825,C4370,21524.24,payment,04:32,Berlin,ATM,64,1,0,1,0,1,0
T34826,C1051,90951.64,payment,15:01,Berlin,ATM,49,0,0,1,0,0,0
T34827,C8813,87701.65,withdrawal,01:16,Berlin,ATM,30,0,1,0,1,1,0
T34828,C1164,53104.62,transfer,20:19,Hamburg,mobile,8,1,0,0,1,0,1
T34829,C7674,176743.93,payment,14:00,Berlin,ATM,76,1,0,1,1,0,0
T34830,C1682,30830.81,payment,16:45,Hamburg,ATM,87,1,1,0,0,0,1
T34831,C4734,15048.3,withdrawal,04:34,Munich,mobile,12,0,1,1,0,1,0
T34832,C4872,151503.97,withdrawal,00:23,Berlin,mobile,92,1,1,1,1,1,0
T34833,C8000,75270.65,transfer,04:47,Cologne,mobile,92,1,1,0,0,1,1
T34834,C2331,55312.88,deposit,16:22,Berlin,ATM,74,1,1,1,0,0,0
T34835,C1255,163667.16,payment,23:12,Munich,ATM,2,1,1,0,1,1,1
T34836,C3042,18763.74,withdrawal,00:08,Hamburg,mobile,71,0,0,0,0,1,0
T34837,C9302,114552.74,payment,21:14,Cologne,ATM,57,0,1,1,1,0,0
T34838,C5815,147588.07,payment,18:55,Hamburg,mobile,79,0,1,0,1,0,0
T34839,C7091,79147.76,withdrawal,13:41,Munich,ATM,32,0,1,0,0,0,0
T34840,C1984,132672.44,withdrawal,00:55,Cologne,mobile,36,1,0,1,0,1,0
T34841,C6433,61728.93,deposit,17:05,Frankfurt,desktop,39,1,0,1,0,0,0
T34842,C8727,138641.99,transfer,00:21,Berlin,desktop,64,0,1,0,0,1,0
T34843,C5098,121228.24,withdrawal,06:42,Berlin,ATM,11,0,1,1,1,0,0
T34844,C7758,199000.28,payment,12:37,Frankfurt,desktop,95,1,1,1,0,0,0
T34845,C5865,185067.69,deposit,22:15,Outside EU,mobile,25,1,0,0,1,0,1
T34846,C1354,62871.01,transfer,06:07,Cologne,desktop,38,1,1,1,0,0,0
T34847,C1272,109572.07,transfer,18:31,Frankfurt,mobile,62,1,1,0,0,0,1
T34848,C2993,83075.6,withdrawal,09:30,Hamburg,ATM,8,0,1,1,1,0,0
T34849,C3589,68085.45,deposit,14:25,Munich,desktop,48,1,1,1,0,0,0
