transaction_amount,transaction_type,hour,country,device,previous_transactions,new_beneficiary,new_device,foreign_country,weekend,is_fraud
569.68,SEPA,17,Poland,Tablet,3,0,0,0,1,0
117276.34,Wire,11,Italy,Tablet,69,0,0,0,0,0
34357.2,SEPA,12,Romania,Desktop,43,0,0,1,0,0
144897.98,Card,22,Belgium,Desktop,118,1,1,0,0,1
110161.72,Wire,5,Italy,Desktop,73,1,0,1,0,1
85483.8,Wire,16,Italy,Desktop,32,1,0,0,0,0
5660.84,Transfer,3,Netherlands,Tablet,72,0,0,0,0,0
95004.54,Transfer,9,Poland,Tablet,65,1,1,0,1,1
77933.69,SEPA,20,Poland,Mobile,59,1,1,1,0,1
115002.08,Wire,3,France,Tablet,35,0,0,1,1,1
80345.8,Wire,12,Austria,Desktop,73,1,1,0,0,1
73777.76,Card,7,Spain,Mobile,47,0,1,0,1,0
111542.04,Card,1,Romania,Tablet,34,1,0,1,0,1
33040.14,Transfer,5,France,Tablet,70,1,0,0,0,1
103797.0,SEPA,0,Germany,Tablet,16,0,0,1,0,1
68426.75,SEPA,19,Austria,Mobile,23,1,0,1,0,1
140944.24,Transfer,3,Romania,Desktop,53,0,1,1,0,1
25138.65,Card,18,Romania,Mobile,107,1,1,0,1,0
12395.06,Transfer,18,France,Tablet,21,1,1,1,1,1
99495.74,Transfer,6,Belgium,Desktop,70,1,0,0,0,0
70353.18,Wire,3,Italy,Desktop,120,0,0,0,1,0
78421.68,Wire,10,Poland,Tablet,32,0,1,0,1,0
61687.61,Card,10,France,Mobile,43,0,1,0,0,0
86670.14,SEPA,17,France,Tablet,16,0,0,0,0,0
56147.37,Card,7,France,Tablet,9,0,0,1,1,0
123162.73,Transfer,17,Austria,Mobile,50,0,0,1,1,0
60740.17,Card,10,Austria,Desktop,2,0,1,0,0,0
62413.13,Card,7,Italy,Desktop,50,1,0,0,1,0
95060.29,Card,9,Poland,Desktop,46,1,1,0,0,1
30417.04,SEPA,22,Germany,Tablet,6,0,0,1,0,0
60074.55,SEPA,18,Germany,Mobile,44,0,1,1,1,1
147295.4,SEPA,22,Poland,Tablet,77,0,0,1,1,0
60172.71,Card,20,Germany,Desktop,102,0,1,0,0,0
130298.07,Wire,9,Austria,Desktop,6,1,0,1,1,1
108165.1,Transfer,6,Italy,Tablet,32,1,0,1,1,1
123364.47,Transfer,2,Netherlands,Desktop,17,0,1,1,1,1
50634.49,SEPA,1,Germany,Desktop,28,1,0,1,0,1
69350.69,Wire,22,Germany,Tablet,27,1,0,1,1,1
69631.72,Transfer,18,Romania,Desktop,78,0,0,1,1,0
138141.65,Card,22,Netherlands,Mobile,44,0,1,0,1,0
44849.12,Transfer,11,Poland,Mobile,70,1,1,1,1,1
34041.69,Transfer,8,Romania,Tablet,65,0,1,0,0,0
126653.53,Transfer,11,Poland,Desktop,66,1,1,1,0,1
48845.77,Wire,23,Belgium,Mobile,117,1,0,1,0,1
66371.97,SEPA,0,Poland,Tablet,22,1,0,0,1,1
27407.87,Card,10,Spain,Tablet,73,0,0,1,1,0
48302.07,Card,21,Germany,Mobile,99,0,1,1,1,1
20182.08,Wire,0,Poland,Mobile,39,1,0,1,1,1
8695.88,Card,14,Romania,Desktop,20,1,0,0,0,0
134758.27,SEPA,13,Belgium,Mobile,28,0,1,0,1,0
99247.74,Card,18,Poland,Mobile,64,1,0,1,0,1
143038.87,Wire,1,Italy,Desktop,23,1,0,0,1,1
50729.26,Wire,0,Netherlands,Mobile,94,0,0,0,1,0
34549.63,Wire,10,Austria,Desktop,95,0,0,1,0,0
141414.61,Transfer,13,France,Desktop,92,1,0,0,1,0
127250.52,Transfer,22,Spain,Mobile,86,0,0,1,0,0
85384.33,Wire,3,Poland,Mobile,30,1,0,0,1,1
132673.44,Card,0,Italy,Mobile,31,1,0,1,1,1
35259.45,Wire,3,Spain,Mobile,56,0,1,1,1,1
65052.89,SEPA,8,Italy,Tablet,17,0,0,1,0,0
48605.47,SEPA,10,Belgium,Desktop,64,0,0,1,0,0
89345.25,SEPA,17,Italy,Desktop,115,1,0,1,1,1
14774.39,Wire,4,Spain,Mobile,30,0,1,0,1,0
112857.11,Card,12,France,Mobile,68,1,0,1,0,1
41415.09,Card,13,Germany,Tablet,23,0,0,0,1,0
70364.81,Wire,9,France,Mobile,108,0,0,1,1,0
91967.73,Transfer,2,Italy,Desktop,37,1,1,1,1,1
48684.48,Card,2,Romania,Tablet,107,0,0,0,1,0
136240.34,Wire,20,Germany,Mobile,39,1,0,0,1,0
7656.32,Transfer,3,Austria,Mobile,11,0,0,0,1,0
132098.26,SEPA,10,Germany,Mobile,4,1,0,1,0,1
34815.21,Card,10,Poland,Tablet,70,0,1,0,0,0
5161.81,Wire,9,Italy,Desktop,87,1,0,1,0,0
78438.12,SEPA,6,Germany,Desktop,86,1,0,1,0,1
65935.22,Card,20,Netherlands,Desktop,103,1,0,0,0,0
139934.09,Transfer,5,France,Mobile,41,1,1,1,0,1
62372.37,SEPA,0,Poland,Tablet,102,1,1,0,1,1
118595.93,SEPA,5,Germany,Tablet,33,1,1,0,1,1
95297.18,Wire,8,Netherlands,Tablet,115,1,1,0,0,1
132001.3,Transfer,9,Spain,Tablet,115,0,1,0,1,0
95514.96,Transfer,7,Romania,Mobile,65,1,1,1,1,1
33618.15,Transfer,6,France,Desktop,37,1,1,1,0,1
94645.04,Wire,15,Romania,Tablet,81,0,0,0,1,0
103937.76,Card,17,France,Desktop,66,0,0,0,0,0
82008.54,Card,9,Romania,Desktop,114,0,1,1,0,1
28379.21,SEPA,19,Netherlands,Desktop,120,0,0,1,1,0
133026.92,SEPA,8,Germany,Tablet,48,0,1,0,1,0
21784.6,SEPA,8,Belgium,Tablet,81,0,1,1,1,0
81070.65,SEPA,6,Austria,Mobile,30,1,0,0,0,0
147748.45,Card,14,Spain,Tablet,4,0,1,1,0,1
75077.5,SEPA,8,Netherlands,Tablet,66,1,0,0,0,0
4527.79,SEPA,17,Spain,Mobile,44,0,1,1,0,0
59877.33,Wire,2,Italy,Desktop,20,1,1,0,1,1
14934.56,Wire,23,Germany,Desktop,114,0,0,0,0,0
35501.88,SEPA,22,Germany,Tablet,26,1,0,0,0,0
141860.39,SEPA,9,Poland,Desktop,76,1,1,0,1,1
145845.59,Transfer,19,Germany,Tablet,74,0,1,1,1,1
15393.42,SEPA,8,Germany,Mobile,19,1,0,1,1,0
144116.86,Wire,10,Netherlands,Tablet,100,1,1,1,1,1
61103.53,Card,7,Romania,Tablet,33,0,0,0,1,0
131336.25,Transfer,3,Germany,Desktop,103,0,1,0,0,1
21101.5,Transfer,9,Romania,Mobile,60,0,0,0,1,0
45794.03,Wire,21,Austria,Mobile,37,1,1,0,1,1
63941.7,Card,9,Belgium,Desktop,69,0,0,1,1,0
15761.55,Card,6,Romania,Tablet,54,0,1,0,0,0
122988.72,Card,3,Spain,Mobile,68,1,0,0,0,1
133837.77,SEPA,7,France,Desktop,31,1,0,1,1,1
74450.49,Transfer,16,Austria,Desktop,98,0,0,0,1,0
18131.92,SEPA,2,Spain,Tablet,98,0,0,0,1,0
28949.3,Wire,3,Italy,Tablet,84,0,0,0,1,0
114792.61,Card,16,Netherlands,Tablet,96,0,1,0,1,0
54366.51,SEPA,19,Belgium,Tablet,43,1,0,0,1,0
114368.42,Transfer,2,Germany,Desktop,80,1,0,0,0,1
27506.16,Card,0,Belgium,Tablet,34,1,0,0,1,0
38995.66,Wire,22,Austria,Tablet,18,1,0,1,0,1
89355.93,Transfer,18,Italy,Mobile,91,0,1,0,0,0
115338.18,Transfer,9,Romania,Tablet,19,0,0,0,1,0
119762.58,Transfer,1,France,Mobile,72,0,1,0,1,1
13706.22,SEPA,3,Spain,Mobile,103,0,1,1,0,1
138091.89,Card,7,Italy,Mobile,108,0,0,1,0,0
23738.53,Card,0,Italy,Desktop,32,0,0,0,1,0
4844.9,SEPA,18,Germany,Mobile,99,0,0,0,0,0
5401.42,Card,14,Romania,Desktop,46,0,1,1,0,0
81683.56,Wire,7,Belgium,Tablet,102,0,1,1,0,1
69256.28,SEPA,18,Poland,Mobile,89,0,1,1,1,1
113946.87,Wire,18,Germany,Desktop,113,1,1,1,1,1
118229.13,Wire,11,Poland,Desktop,30,1,0,0,0,0
141247.88,Transfer,15,Italy,Mobile,66,0,1,1,0,1
51539.31,SEPA,2,Netherlands,Desktop,74,0,1,1,0,1
74873.17,SEPA,13,Italy,Desktop,50,1,1,1,0,1
28235.32,SEPA,16,Poland,Mobile,61,0,1,1,0,0
90581.36,Wire,7,Netherlands,Mobile,99,1,1,1,1,1
40225.86,Transfer,3,Spain,Desktop,95,1,1,0,0,1
36474.1,SEPA,16,Austria,Mobile,64,1,0,1,0,1
58163.72,Wire,12,France,Tablet,66,1,1,0,1,1
1770.5,Wire,17,Netherlands,Desktop,56,1,0,1,1,0
105141.11,SEPA,7,Spain,Mobile,113,0,0,0,1,0
26872.33,Transfer,14,Spain,Desktop,54,1,0,0,0,0
64378.71,Wire,1,Poland,Tablet,97,0,0,1,0,1
125278.2,Wire,21,Germany,Tablet,77,1,0,0,1,0
101997.64,Wire,2,Spain,Desktop,66,1,0,1,0,1
90397.23,Transfer,19,Romania,Tablet,100,0,1,1,1,1
76619.54,SEPA,19,Netherlands,Mobile,88,0,1,1,1,1
94497.61,Card,5,Spain,Mobile,95,0,0,1,1,1
32590.04,Transfer,19,Romania,Tablet,4,0,1,1,0,1
110753.98,Card,21,Netherlands,Tablet,115,0,1,1,1,1
50205.09,Transfer,7,Poland,Desktop,71,1,1,0,0,1
116968.53,Card,14,Austria,Tablet,47,0,0,1,1,0
134181.9,Card,22,Belgium,Desktop,81,0,0,0,0,0
50573.74,Transfer,5,Belgium,Mobile,6,0,0,1,1,1
143557.1,SEPA,17,Austria,Tablet,48,0,0,1,1,0
110689.18,Transfer,8,Belgium,Desktop,44,0,0,1,0,0
87562.79,SEPA,6,Netherlands,Mobile,9,1,0,0,0,0
91859.21,SEPA,12,Romania,Desktop,86,0,0,1,0,0
93335.57,Transfer,20,Italy,Tablet,54,0,1,0,1,0
122992.8,Wire,2,Netherlands,Mobile,107,0,1,1,1,1
113671.01,SEPA,12,Austria,Tablet,77,1,0,0,1,0
2514.06,Card,5,Italy,Tablet,2,0,0,1,0,0
77616.66,Card,7,France,Desktop,83,0,1,0,0,0
43853.35,Card,3,Spain,Tablet,73,1,1,0,0,1
30249.7,Wire,21,Italy,Mobile,81,0,0,1,1,0
37012.48,SEPA,8,Austria,Mobile,17,1,0,1,1,1
23672.83,Transfer,10,Netherlands,Tablet,42,1,0,0,0,0
1253.13,Wire,21,Romania,Tablet,67,0,0,1,1,0
133379.55,Transfer,12,Spain,Mobile,54,1,0,0,1,0
116111.25,Transfer,12,Germany,Tablet,53,1,0,0,1,0
109369.81,SEPA,9,Spain,Mobile,52,1,1,0,1,1
141489.18,Wire,7,Netherlands,Desktop,114,0,0,1,0,0
149028.34,Card,7,Romania,Mobile,46,0,1,0,0,0
91708.27,Card,15,France,Desktop,69,0,0,1,1,0
16358.22,Transfer,15,Austria,Mobile,120,1,0,1,0,0
27622.59,Card,3,Romania,Mobile,114,0,0,0,1,0
72000.5,SEPA,6,Romania,Mobile,12,0,0,1,1,0
47167.87,Transfer,7,Italy,Desktop,88,1,0,1,1,1
13782.75,Transfer,23,Belgium,Mobile,92,1,0,1,0,0
478.05,Wire,12,Belgium,Tablet,39,0,1,0,1,0
105211.64,SEPA,7,Spain,Desktop,57,1,1,1,0,1
67434.47,Card,20,Germany,Desktop,96,1,0,1,0,1
31830.02,SEPA,13,Austria,Tablet,86,1,0,0,1,0
122184.69,Wire,11,Germany,Mobile,112,1,0,0,0,0
109454.49,Card,20,Netherlands,Desktop,96,0,1,1,1,1
73948.92,Card,20,Belgium,Tablet,75,1,1,0,0,1
140421.71,Card,23,Spain,Mobile,57,1,0,1,0,1
77371.16,Transfer,12,Italy,Mobile,10,0,1,0,0,0
145499.54,Card,19,Netherlands,Mobile,103,1,1,0,0,1
106516.33,Card,1,Germany,Tablet,56,0,0,1,1,1
76866.47,Card,12,Netherlands,Tablet,92,0,1,1,1,1
74870.87,Transfer,18,Netherlands,Mobile,18,0,1,1,1,1
12543.09,Wire,5,Austria,Tablet,30,1,1,0,1,1
76138.08,Wire,6,Poland,Mobile,4,0,0,0,0,0
129034.61,Wire,11,Belgium,Desktop,109,1,0,0,1,0
138731.3,Wire,5,France,Tablet,1,0,0,1,1,1
41546.73,Wire,3,Romania,Desktop,118,1,1,1,1,1
15250.45,Card,3,Spain,Desktop,113,1,1,1,1,1
53764.2,Card,14,Belgium,Tablet,13,0,1,0,0,0
2950.37,Transfer,1,Poland,Tablet,102,0,1,1,0,1
12656.48,SEPA,16,Poland,Desktop,53,0,0,0,1,0
105584.28,Wire,10,Poland,Desktop,42,0,1,1,0,1
120959.46,Transfer,22,France,Desktop,44,1,0,1,1,1
416.54,SEPA,5,Italy,Mobile,95,0,1,1,0,1
67413.4,Wire,3,Belgium,Mobile,56,1,0,1,0,1
61905.77,SEPA,17,Romania,Desktop,96,0,1,1,1,1
9939.54,Card,11,Austria,Tablet,16,1,0,1,0,0
33482.83,SEPA,5,Spain,Tablet,39,0,1,1,0,1
13814.82,SEPA,9,Austria,Mobile,53,0,0,1,1,0
126586.35,SEPA,12,Italy,Mobile,19,1,1,0,1,1
99979.35,Transfer,0,France,Desktop,104,1,1,0,0,1
10280.73,SEPA,18,Belgium,Tablet,105,1,1,0,1,0
130210.67,SEPA,21,Romania,Mobile,66,1,1,1,0,1
54585.72,Card,4,Netherlands,Mobile,47,1,0,0,0,1
55774.66,Transfer,21,France,Desktop,45,0,1,1,1,1
88743.56,Card,12,Germany,Tablet,83,1,0,1,0,1
27054.76,Transfer,12,Spain,Desktop,22,0,1,1,0,0
42565.04,Wire,17,Belgium,Tablet,11,0,0,1,1,0
149939.26,SEPA,21,Belgium,Tablet,12,0,1,0,0,0
144736.24,SEPA,0,Austria,Mobile,62,0,1,1,1,1
78333.69,Card,3,Italy,Mobile,83,1,1,0,1,1
139152.9,Transfer,19,Spain,Desktop,104,0,1,1,0,1
81278.31,Transfer,16,Austria,Mobile,37,1,0,0,0,0
30402.62,Card,21,Spain,Tablet,34,1,0,1,0,1
98062.47,Wire,3,Belgium,Desktop,94,1,0,1,0,1
21170.74,Wire,4,Italy,Desktop,67,1,0,1,0,1
131166.51,Transfer,23,Germany,Tablet,81,1,1,0,1,1
89568.95,Transfer,5,Netherlands,Tablet,24,1,1,0,0,1
46377.95,Transfer,6,Belgium,Tablet,51,0,0,1,1,0
55790.7,SEPA,20,Austria,Mobile,88,0,1,1,1,1
110500.44,Card,14,Germany,Tablet,99,1,0,1,0,1
116950.24,Transfer,13,Netherlands,Desktop,60,1,1,1,1,1
60863.9,Card,13,Spain,Mobile,5,0,1,1,0,1
32517.03,Transfer,9,Romania,Mobile,34,1,0,0,0,0
56655.6,Transfer,11,Italy,Mobile,103,0,1,1,0,1
75605.37,Wire,4,France,Desktop,74,0,0,1,1,1
147941.21,Wire,14,Spain,Desktop,16,1,0,1,0,1
59010.21,Transfer,18,Belgium,Mobile,58,0,0,0,0,0
84776.2,Wire,16,Poland,Desktop,114,0,0,1,1,0
56897.26,Wire,23,Italy,Tablet,93,1,1,0,1,1
130748.24,Wire,21,Romania,Mobile,79,1,1,1,1,1
8276.62,Card,15,Austria,Tablet,28,0,0,0,1,0
91282.98,SEPA,19,Netherlands,Desktop,36,0,1,1,1,1
27903.32,Wire,7,Romania,Desktop,54,0,1,0,1,0
71175.35,Card,1,Romania,Mobile,87,1,0,0,1,1
115052.98,Card,3,Netherlands,Mobile,67,0,0,0,1,0
31674.67,SEPA,9,Romania,Tablet,36,0,0,1,1,0
4852.28,Transfer,19,Belgium,Mobile,87,1,1,1,0,1
127112.9,Wire,10,Belgium,Mobile,57,1,0,0,1,0
140276.79,Transfer,11,Spain,Mobile,23,1,1,1,1,1
10360.39,Card,7,Germany,Desktop,95,1,0,1,1,0
10712.62,Card,10,Netherlands,Tablet,120,0,1,0,0,0
76045.15,Wire,11,Belgium,Desktop,15,0,0,1,1,0
29882.6,Card,19,Belgium,Mobile,12,1,0,0,0,0
64498.06,Card,12,Austria,Tablet,93,1,1,0,1,1
80115.51,Card,3,Romania,Tablet,92,0,1,1,1,1
143178.54,Transfer,19,Italy,Desktop,29,0,0,0,1,0
13744.01,Card,17,Italy,Mobile,50,0,1,0,1,0
33279.13,SEPA,9,Italy,Mobile,84,0,1,0,0,0
52553.88,Card,20,Austria,Desktop,79,1,0,1,1,1
37779.53,Wire,23,Netherlands,Desktop,120,1,0,0,0,0
23948.4,Card,16,Italy,Tablet,69,0,0,0,0,0
133513.77,Card,18,Spain,Tablet,69,0,0,1,1,0
133612.31,Transfer,11,Austria,Tablet,54,1,0,0,1,0
63382.74,Transfer,1,Germany,Desktop,109,0,0,1,1,1
89113.16,SEPA,9,Belgium,Mobile,97,0,1,1,1,1
81555.4,Wire,16,Austria,Tablet,49,0,1,0,1,0
50483.08,SEPA,4,Spain,Desktop,21,1,1,0,1,1
139420.93,Wire,1,Netherlands,Mobile,115,1,1,0,0,1
54026.36,Wire,21,Italy,Desktop,34,1,0,0,1,0
41617.66,Card,3,Italy,Desktop,97,0,1,0,1,1
92666.03,Transfer,8,Romania,Tablet,15,1,0,1,1,1
20595.81,Wire,1,Italy,Desktop,55,1,1,0,0,1
73250.5,Wire,17,Spain,Tablet,12,0,1,1,0,1
26062.41,Card,16,Netherlands,Desktop,7,0,1,0,0,0
143985.63,SEPA,9,Poland,Tablet,70,1,0,1,1,1
52278.27,Wire,21,Belgium,Desktop,67,0,1,1,0,1
40991.01,Wire,6,Germany,Mobile,73,1,0,0,1,0
35142.85,SEPA,13,Romania,Mobile,20,0,0,0,0,0
119000.31,Card,3,Romania,Desktop,115,1,0,0,1,1
146547.75,SEPA,16,Poland,Tablet,75,0,1,1,1,1
36251.48,SEPA,0,Belgium,Tablet,6,1,0,1,1,1
114579.33,Card,17,Italy,Mobile,25,0,0,0,1,0
62069.68,Transfer,0,Austria,Mobile,76,0,1,0,0,1
42259.41,SEPA,16,Austria,Mobile,5,0,0,0,1,0
63.11,SEPA,8,Germany,Tablet,109,0,0,0,1,0
64745.0,Wire,19,Romania,Mobile,84,1,0,0,0,0
135361.3,Transfer,13,France,Tablet,75,0,1,0,0,0
11199.94,SEPA,0,Spain,Mobile,86,0,0,1,1,0
45318.84,SEPA,6,Spain,Desktop,10,1,0,1,1,1
92191.29,Wire,2,Germany,Mobile,88,1,0,1,0,1
88292.1,Wire,16,Spain,Tablet,13,1,1,0,0,1
111337.56,Transfer,2,Netherlands,Tablet,110,1,1,1,1,1
122872.55,Wire,8,Netherlands,Tablet,51,1,0,1,0,1
50877.92,SEPA,13,Netherlands,Tablet,86,1,0,0,1,0
85777.93,Card,11,Romania,Desktop,104,0,1,1,1,1
98989.39,Wire,14,Belgium,Desktop,62,1,0,1,1,1
56823.0,Wire,8,Netherlands,Mobile,79,1,1,0,0,1
128656.14,Transfer,22,Austria,Desktop,99,1,1,0,0,1
45325.79,Wire,9,Netherlands,Tablet,56,1,1,1,0,1
67234.32,Transfer,14,Poland,Desktop,118,0,0,1,0,0
109182.64,Card,16,Spain,Mobile,65,0,0,1,0,0
9779.01,Card,18,Belgium,Tablet,88,0,0,0,0,0
56986.83,Card,7,France,Tablet,104,1,0,1,0,1
92490.12,Card,14,Belgium,Desktop,8,0,0,1,1,0
74023.79,Transfer,8,France,Tablet,64,0,1,0,1,0
4619.84,SEPA,16,France,Tablet,42,0,0,1,0,0
146276.72,SEPA,14,France,Tablet,34,0,0,0,0,0
108788.04,Transfer,11,Netherlands,Desktop,75,0,1,1,1,1
21332.12,Card,13,Germany,Mobile,77,1,1,1,0,1
111380.89,Transfer,11,Romania,Mobile,99,0,0,1,1,0
109477.62,Wire,8,Belgium,Tablet,53,0,1,1,0,1
64252.7,Wire,15,Belgium,Desktop,83,0,0,1,1,0
46090.75,SEPA,21,Spain,Tablet,64,0,1,1,0,1
102514.85,Card,8,Austria,Desktop,74,1,1,0,0,1
11941.88,Transfer,15,Romania,Mobile,54,1,0,0,1,0
109159.6,Card,5,France,Tablet,27,0,0,1,0,1
74594.39,Wire,12,Belgium,Tablet,65,1,1,0,0,1
7088.72,Card,10,France,Tablet,97,0,1,0,0,0
41519.5,Wire,11,Austria,Tablet,111,1,1,1,0,1
3008.01,Card,21,France,Desktop,61,1,1,0,0,0
54101.94,Card,11,Romania,Mobile,90,0,0,1,0,0
39652.42,Wire,21,Romania,Tablet,3,1,1,0,1,1
20952.69,Card,21,Belgium,Mobile,65,1,0,0,1,0
58205.65,Transfer,23,France,Desktop,43,1,0,1,0,1
100859.85,Transfer,11,Spain,Desktop,65,1,0,1,0,1
108060.25,Transfer,12,Spain,Tablet,27,0,0,1,0,0
8442.85,SEPA,3,Poland,Mobile,45,0,1,0,0,0
147675.62,Card,13,Italy,Tablet,92,1,0,1,1,1
148739.34,SEPA,18,Romania,Mobile,63,1,0,0,0,0
112094.53,SEPA,18,Belgium,Mobile,115,1,1,0,0,1
127282.42,Transfer,3,Belgium,Mobile,93,0,1,1,0,1
31831.98,Transfer,10,Spain,Mobile,81,1,1,1,0,1
127679.88,Card,6,Belgium,Desktop,11,0,0,0,0,0
78694.76,Wire,13,Spain,Tablet,101,1,1,0,0,1
2552.09,Transfer,18,Romania,Desktop,7,0,0,1,1,0
146896.31,Wire,15,Netherlands,Tablet,68,1,0,0,1,0
84055.83,Card,0,Netherlands,Tablet,1,0,1,1,0,1
19721.73,Card,5,France,Desktop,75,0,0,0,1,0
25429.97,Wire,20,France,Mobile,34,1,1,1,0,1
46267.89,SEPA,0,Spain,Mobile,82,0,0,1,1,1
108857.74,Wire,16,Germany,Mobile,110,1,1,1,0,1
128809.81,Card,7,France,Tablet,53,0,1,0,1,0
24293.74,SEPA,11,Netherlands,Tablet,111,1,0,0,1,0
58568.13,Wire,5,Netherlands,Desktop,14,0,0,0,0,0
19896.98,Wire,4,Spain,Tablet,75,0,1,1,1,1
37128.17,Wire,23,Romania,Desktop,18,1,1,0,0,1
67365.98,SEPA,21,Austria,Desktop,111,1,0,0,1,0
18485.99,Card,15,Netherlands,Desktop,47,0,1,1,0,0
117313.19,SEPA,7,Germany,Desktop,45,1,1,0,1,1
18462.87,SEPA,12,Poland,Mobile,35,1,1,1,1,1
70701.07,Transfer,11,Poland,Tablet,113,0,0,1,0,0
106999.61,Transfer,17,Germany,Desktop,28,0,0,1,1,0
26937.24,Transfer,16,France,Mobile,0,1,0,0,0,0
104139.41,SEPA,8,Romania,Tablet,69,1,1,0,0,1
42669.96,SEPA,4,Netherlands,Tablet,50,1,0,1,0,1
145902.36,Card,19,Romania,Mobile,58,1,1,0,1,1
141202.61,Wire,10,Poland,Desktop,25,1,0,1,1,1
146030.3,SEPA,6,Belgium,Desktop,17,1,0,0,1,0
39224.53,Wire,14,Italy,Desktop,83,0,1,0,0,0
147897.59,Card,16,Poland,Tablet,2,1,0,1,1,1
116656.58,Transfer,12,Spain,Tablet,16,1,1,0,0,1
87266.9,Card,13,Poland,Mobile,58,0,0,1,1,0
99643.68,Wire,4,Belgium,Desktop,22,0,0,0,1,0
23528.46,Card,22,Austria,Desktop,56,0,1,1,0,0
85104.0,Transfer,15,France,Desktop,82,0,0,1,0,0
21093.53,Transfer,16,Spain,Tablet,33,0,0,0,0,0
38427.73,Card,23,Spain,Desktop,39,1,1,1,0,1
20638.44,Card,18,Poland,Mobile,23,0,1,1,1,0
36790.97,SEPA,15,Austria,Mobile,109,1,0,0,0,0
119103.53,Wire,21,Netherlands,Desktop,28,0,0,0,1,0
59247.66,Card,17,France,Desktop,116,0,0,0,1,0
48413.41,Card,3,Germany,Tablet,7,0,1,1,0,1
138489.35,SEPA,19,Poland,Tablet,11,0,0,0,0,0
30778.65,Card,4,Italy,Mobile,42,1,0,1,1,1
118268.48,Card,17,Netherlands,Tablet,75,1,0,1,0,1
221.09,Card,8,Italy,Tablet,59,1,1,1,0,1
32908.97,Wire,6,Germany,Mobile,90,0,1,0,1,0
69216.46,Card,13,Italy,Desktop,28,1,0,1,0,1
107282.69,Card,11,Italy,Desktop,24,1,0,1,1,1
87954.77,Transfer,14,France,Mobile,93,1,1,0,0,1
42042.83,SEPA,6,Germany,Tablet,25,0,0,1,0,0
114834.97,Wire,16,Germany,Desktop,57,1,0,1,0,1
72876.12,SEPA,5,Netherlands,Tablet,105,0,0,1,0,1
66300.98,Card,20,Netherlands,Desktop,31,1,0,0,0,0
98587.76,Card,17,Italy,Tablet,58,1,0,1,0,1
20220.64,Card,16,Netherlands,Mobile,116,1,0,0,0,0
116841.32,Card,6,Romania,Desktop,97,0,0,1,1,0
95266.09,SEPA,17,Poland,Tablet,27,0,0,0,0,0
149782.82,Wire,12,Romania,Tablet,68,0,1,0,1,0
23314.53,SEPA,0,Poland,Tablet,109,0,0,0,1,0
78763.02,Card,9,Romania,Desktop,99,0,1,1,1,1
7406.11,Wire,14,Poland,Desktop,107,1,0,0,1,0
148722.7,Card,8,Spain,Tablet,2,1,0,0,0,0
139601.74,Wire,8,Belgium,Desktop,9,1,1,1,0,1
42898.24,Transfer,16,Poland,Tablet,117,1,1,0,0,1
6853.49,Card,11,France,Tablet,25,0,0,1,0,0
124782.58,Card,18,Romania,Tablet,111,1,0,1,1,1
65690.75,Wire,15,Belgium,Mobile,92,1,1,0,0,1
110846.09,Wire,15,Austria,Desktop,33,1,0,1,1,1
67779.87,Card,13,Poland,Mobile,84,1,1,0,0,1
48495.21,Wire,8,Poland,Mobile,16,1,1,1,0,1
131426.35,Wire,6,France,Tablet,9,1,1,1,1,1
144069.54,SEPA,17,Poland,Tablet,19,0,0,1,0,0
45548.47,Transfer,6,Austria,Mobile,69,1,1,0,1,1
65195.49,Card,19,Germany,Desktop,38,1,1,1,0,1
98799.34,Transfer,21,Romania,Desktop,72,1,1,0,1,1
22189.2,Wire,0,Germany,Mobile,118,1,0,0,1,0
37777.59,SEPA,9,Italy,Tablet,82,0,1,0,1,0
133517.84,Transfer,10,Romania,Desktop,39,0,1,1,0,1
14117.92,Wire,17,Austria,Tablet,68,1,1,1,0,1
43542.89,Wire,12,Spain,Mobile,34,1,0,1,1,1
74631.21,Transfer,22,Netherlands,Desktop,48,1,0,0,0,0
142730.76,Wire,3,Poland,Mobile,50,1,1,1,1,1
8306.75,Wire,23,France,Desktop,30,0,1,1,0,0
74832.71,Wire,21,Poland,Tablet,69,0,1,1,0,1
111534.41,Transfer,21,Spain,Mobile,67,1,1,1,0,1
92496.79,Wire,19,Italy,Mobile,31,1,1,1,0,1
57317.54,Wire,2,Romania,Tablet,28,0,1,1,1,1
105980.09,SEPA,18,Austria,Tablet,77,0,1,1,1,1
75575.8,Wire,8,Germany,Desktop,80,1,0,1,1,1
142995.69,SEPA,15,Romania,Desktop,21,1,1,0,1,1
29123.39,Wire,12,Poland,Mobile,74,1,1,1,1,1
111550.89,SEPA,18,Belgium,Desktop,70,1,1,0,0,1
110703.92,Transfer,8,Italy,Desktop,24,0,0,0,1,0
35256.19,Transfer,0,Netherlands,Tablet,7,0,1,1,0,1
21855.68,SEPA,22,Poland,Mobile,32,0,0,0,1,0
85987.01,SEPA,22,Romania,Desktop,105,0,0,0,0,0
76646.6,SEPA,16,Spain,Desktop,105,0,0,0,0,0
72612.41,SEPA,11,Austria,Tablet,51,0,0,1,1,0
25363.15,SEPA,8,Spain,Mobile,41,0,1,1,1,0
29558.12,Card,1,Belgium,Mobile,84,0,0,0,0,0
15772.35,Wire,11,Austria,Tablet,74,0,1,0,1,0
109815.05,Transfer,6,Belgium,Tablet,46,1,0,0,1,0
47485.25,Transfer,5,France,Desktop,112,1,0,1,1,1
